Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1341,2024-04-29,2024-05-05,CUST868,Elizabeth Juarez,Corporate,PROD2505,Sugar,Grocery,East,Idaho,Anneland,3,3246,15,8277.3,7314.43,962.87,42,No,0,Ferguson Group,henrymackenzie@gibson.com,Credit Card,Cancelled
ORD1342,2025-03-31,2025-04-05,CUST915,Paul Castillo,Consumer,PROD5378,Study Table,Furniture,North,Arkansas,North Madeline,8,3611,10,25999.2,19203.03,6796.17,36,No,0,"Orr, Merritt and Coffey",zbutler@cervantes.info,Credit Card,Cancelled
ORD1343,2024-07-18,2024-07-20,CUST903,Jeffery Brown,Home Office,PROD8051,Juice Pack,Grocery,West,Washington,New Kimberly,5,4731,20,18924.0,13828.17,5095.83,22,No,0,Thornton Ltd,kelseygriffin@sparks.com,Cash,Delivered
ORD1344,2025-05-21,2025-05-22,CUST595,Barbara Graham,Corporate,PROD7032,Laptop,Electronics,South,Colorado,Lake Kevin,7,4136,15,24609.2,19763.29,4845.91,25,No,0,Crane-Clements,cynthiasmith@frederick.com,Cash,Delivered
ORD1345,2026-02-04,2026-02-09,CUST564,Arthur Henry,Consumer,PROD7426,Snacks,Grocery,South,Idaho,Meganshire,3,4827,0,14481.0,12284.37,2196.63,38,No,0,"Kelly, Thornton and Cooper",hughesbrandy@harrison-davis.com,Net Banking,Delivered
ORD1346,2025-07-24,2025-07-31,CUST391,Richard Ayala,Home Office,PROD6579,File Folder,Office Supplies,North,Wisconsin,Amandachester,4,354,10,1274.4,933.06,341.34,19,No,0,Dalton Group,tlyons@sanchez-schultz.biz,Credit Card,Returned
ORD1347,2024-11-16,2024-11-20,CUST368,Jennifer Porter,Corporate,PROD8437,Sugar,Grocery,West,Maine,Snyderside,8,318,15,2162.4,1490.74,671.66,32,No,0,"Avila, Massey and Sullivan",jason40@cruz.com,Net Banking,Pending
ORD1348,2024-06-29,2024-07-06,CUST323,Kimberly Reyes,Home Office,PROD2561,Headphones,Electronics,North,Montana,Port Heidichester,5,3590,20,14360.0,9629.72,4730.28,0,Yes,21,Tyler LLC,annapena@carter.com,Credit Card,Delivered
ORD1349,2026-01-28,2026-01-31,CUST152,Valerie James,Corporate,PROD1023,Juice Pack,Grocery,South,Iowa,Alexanderberg,10,1624,0,16240.0,14468.66,1771.34,6,Yes,36,Boyd-Olson,timothy05@cobb.com,Net Banking,Cancelled
ORD1350,2025-06-06,2025-06-08,CUST547,Russell Reid,Corporate,PROD1910,Cooking Oil,Grocery,South,Louisiana,South Michaelside,8,4568,10,32889.6,22321.32,10568.28,48,No,0,"Mathews, Williams and Russell",tracymartin@sanchez.com,UPI,Cancelled
ORD1351,2024-11-23,2024-11-29,CUST654,Christina Wong,Consumer,PROD5641,Dining Table,Furniture,North,Ohio,Jessicaborough,2,4777,0,9554.0,6733.8,2820.2,35,No,0,"Lopez, Lewis and Fowler",xherrera@palmer.org,Net Banking,Pending
ORD1352,2026-02-02,2026-02-07,CUST684,Michael Kelly,Corporate,PROD8099,Juice Pack,Grocery,West,Mississippi,Jennychester,1,4169,15,3543.65,2228.91,1314.74,23,No,0,Robinson Ltd,anita42@jackson.com,UPI,Returned
ORD1353,2024-12-22,2024-12-24,CUST308,Mr. Brad Cole PhD,Home Office,PROD2727,Office Chair,Furniture,West,New York,Grahamville,10,3252,15,27642.0,20888.25,6753.75,40,No,0,Estrada-Hancock,richard48@guerrero.com,Net Banking,Delivered
ORD1354,2024-10-19,2024-10-21,CUST946,Steven Lambert,Corporate,PROD1673,Dining Table,Furniture,South,North Carolina,Lowefurt,2,3770,5,7163.0,6336.82,826.18,3,Yes,28,"Andrews, Collins and Morgan",traviskyle@green.com,Credit Card,Pending
ORD1355,2025-01-26,2025-01-28,CUST448,Kevin Bryant,Corporate,PROD9664,Study Table,Furniture,North,New Jersey,Lorishire,9,3447,5,29471.85,21651.84,7820.01,17,No,0,Castaneda-Smith,greenkayla@ward.net,Credit Card,Cancelled
ORD1356,2024-04-21,2024-04-22,CUST354,Emily Washington,Home Office,PROD7583,Juice Pack,Grocery,South,California,Kristenborough,8,124,20,793.6,548.54,245.06,9,Yes,27,"Johnson, Smith and Kennedy",patricianash@washington-hanson.com,Cash,Cancelled
ORD1357,2025-10-15,2025-10-19,CUST807,Jeffrey White,Consumer,PROD6011,Sofa,Furniture,East,Washington,Tinaborough,4,2293,15,7796.2,5849.84,1946.36,43,No,0,Swanson-Ayala,bruce73@lindsey.com,Cash,Returned
ORD1358,2024-07-19,2024-07-26,CUST966,Karen Brady,Corporate,PROD1288,Cooking Oil,Grocery,North,Arizona,Lake James,8,4516,0,36128.0,26458.03,9669.97,3,Yes,47,"Mora, Bryant and Mills",kevinturner@garcia.com,UPI,Cancelled
ORD1359,2025-06-29,2025-07-03,CUST864,Corey Taylor,Consumer,PROD2684,Laptop,Electronics,North,Nevada,Ashleymouth,6,3342,0,20052.0,13796.94,6255.06,43,No,0,Parrish LLC,brookerodriguez@perkins-rodriguez.biz,Credit Card,Cancelled
ORD1360,2026-03-24,2026-03-25,CUST160,Caitlin Bowen,Consumer,PROD3948,Keyboard,Electronics,South,Massachusetts,Russellfurt,6,3691,5,21038.7,16533.37,4505.33,16,No,0,"Cole, Torres and Walker",finleyjulie@navarro.biz,UPI,Delivered
ORD1361,2025-06-22,2025-06-26,CUST367,Mark Lee,Home Office,PROD6597,Dining Table,Furniture,West,Kentucky,Shepardtown,1,2850,15,2422.5,1878.02,544.48,41,No,0,Hardy-Jackson,sharonsimmons@anthony.com,Credit Card,Pending
ORD1362,2025-12-30,2026-01-02,CUST489,Walter Thornton,Home Office,PROD3281,Juice Pack,Grocery,South,West Virginia,Lake Jenniferview,7,408,0,2856.0,1879.03,976.97,49,No,0,Knox PLC,jose29@vaughan.com,UPI,Pending
ORD1363,2025-10-23,2025-10-24,CUST835,Samuel Love,Consumer,PROD7961,Snacks,Grocery,East,Pennsylvania,Cameronbury,8,2126,20,13606.4,9753.71,3852.69,27,No,0,"Porter, Ramirez and Wilson",umueller@brooks-chambers.net,Cash,Returned
ORD1364,2024-05-15,2024-05-18,CUST950,Gloria Davis,Home Office,PROD4320,Mouse,Electronics,West,Oklahoma,Taylorstad,10,2647,5,25146.5,16205.19,8941.31,4,Yes,47,"Navarro, Jones and Brown",jennifersawyer@nelson-frey.com,Cash,Cancelled
ORD1365,2024-09-29,2024-10-01,CUST788,Ricky Lyons,Home Office,PROD2360,Laptop,Electronics,North,Maine,Port Suzannefurt,1,2310,0,2310.0,1432.92,877.08,43,No,0,"Sandoval, Yang and Trujillo",philiphernandez@powers.org,UPI,Delivered
ORD1366,2025-08-22,2025-08-27,CUST353,Douglas Smith DDS,Consumer,PROD6385,Rice Bag,Grocery,East,Missouri,East Peterchester,5,3168,5,15048.0,9203.23,5844.77,17,No,0,"Collins, Baker and Thomas",reedrobert@kelly.com,Credit Card,Cancelled
ORD1367,2024-05-18,2024-05-20,CUST129,Katherine Lozano MD,Consumer,PROD9257,Study Table,Furniture,East,North Carolina,Jasmineshire,8,492,20,3148.8,1998.91,1149.89,26,No,0,Cain Ltd,christopherstephens@beard.com,UPI,Pending
ORD1368,2024-07-26,2024-08-01,CUST197,Kathryn Green,Home Office,PROD6327,File Folder,Office Supplies,South,Wyoming,West Austinmouth,3,328,20,787.2,582.59,204.61,33,No,0,"Burton, Blankenship and Watts",adrian83@johnson.com,Credit Card,Cancelled
ORD1369,2024-07-20,2024-07-24,CUST632,Adam Hill MD,Home Office,PROD1492,Dining Table,Furniture,South,Oklahoma,New Vincent,4,779,10,2804.4,2518.39,286.01,16,No,0,"Jackson, Melendez and Delgado",mary60@rodriguez.org,Net Banking,Cancelled
ORD1370,2026-01-29,2026-02-05,CUST629,John Davis,Consumer,PROD5823,Snacks,Grocery,North,South Dakota,Kimberlyport,5,787,15,3344.75,2330.85,1013.9,46,No,0,"Miller, Williams and Jones",ashley23@gates-grimes.com,Cash,Returned
ORD1371,2025-04-27,2025-05-03,CUST317,Gabriel Gilbert,Consumer,PROD9454,Bookshelf,Furniture,North,New Hampshire,Randolphmouth,5,322,10,1449.0,1042.57,406.43,41,No,0,Brown Group,morrischristopher@bell-cantu.info,Net Banking,Delivered
ORD1372,2025-04-23,2025-04-27,CUST783,Hannah Morrow,Consumer,PROD4915,Dining Table,Furniture,South,Indiana,Timothyview,1,1265,15,1075.25,799.73,275.52,13,No,0,Kelley and Sons,robynwright@miller.com,UPI,Returned
ORD1373,2024-11-11,2024-11-15,CUST424,Tracy Tanner,Corporate,PROD7308,Headphones,Electronics,South,Maine,Sarahport,4,1920,15,6528.0,5675.73,852.27,49,No,0,Nunez Inc,hjohnson@davis.com,Net Banking,Delivered
ORD1374,2024-11-28,2024-12-02,CUST267,James Smith,Consumer,PROD9412,Keyboard,Electronics,South,Nebraska,East Cathy,10,1145,15,9732.5,5944.58,3787.92,16,No,0,"Berger, Christian and Cardenas",alanallen@ramirez-richards.biz,Cash,Pending
ORD1375,2025-10-27,2025-10-28,CUST108,Denise Thompson,Corporate,PROD1214,Cooking Oil,Grocery,South,Tennessee,Castillomouth,8,2574,5,19562.4,17371.88,2190.52,40,No,0,Schmidt Inc,kristinmartinez@perry-miranda.com,Cash,Returned
ORD1376,2025-09-18,2025-09-19,CUST796,Christopher Jackson,Corporate,PROD5269,Juice Pack,Grocery,South,Washington,Diazburgh,5,3778,10,17001.0,15296.74,1704.26,19,No,0,"Clark, Bailey and Clay",kimberly46@maldonado.biz,Net Banking,Returned
ORD1377,2025-11-26,2025-12-01,CUST593,Timothy Harrison,Corporate,PROD7304,Notebook,Office Supplies,East,Pennsylvania,Lake Matthewberg,1,4493,10,4043.7,3333.02,710.68,28,No,0,"Robinson, Patterson and Kirk",maddoxjeffrey@schmitt.com,Net Banking,Pending
ORD1378,2024-09-21,2024-09-26,CUST882,Stephanie Stewart,Home Office,PROD7838,Rice Bag,Grocery,West,Michigan,Port Kristinefurt,2,1863,10,3353.4,2965.56,387.84,35,No,0,Schultz-Thomas,stephaniewilliams@cooke.com,Net Banking,Delivered
ORD1379,2025-05-04,2025-05-09,CUST394,Jose Harrison,Consumer,PROD4309,Snacks,Grocery,South,Virginia,Millerstad,1,669,5,635.55,554.91,80.64,18,No,0,Khan-Adams,andersonchristine@myers-silva.com,Credit Card,Pending
ORD1380,2024-11-02,2024-11-05,CUST384,Monica Lyons,Corporate,PROD4529,Cooking Oil,Grocery,West,California,New Meghan,1,2682,5,2547.9,1586.83,961.07,27,No,0,Wang-Allen,qsmith@smith-garza.com,Net Banking,Delivered
ORD1381,2026-03-28,2026-03-30,CUST800,David Hess,Consumer,PROD6478,Laptop,Electronics,South,Ohio,Navarroport,3,3286,0,9858.0,6064.89,3793.11,37,No,0,"Sweeney, Neal and Perkins",adkinscraig@jenkins-york.com,UPI,Cancelled
ORD1382,2026-02-08,2026-02-09,CUST810,Anthony Williams,Consumer,PROD5438,Study Table,Furniture,North,Maine,Port Amber,8,2885,20,18464.0,14184.52,4279.48,5,Yes,27,Reyes and Sons,richard31@khan.biz,UPI,Cancelled
ORD1383,2024-04-13,2024-04-17,CUST279,Michael Hernandez,Consumer,PROD1343,Laptop,Electronics,East,Minnesota,Port Thomas,7,3495,15,20795.25,13438.03,7357.22,41,No,0,Curtis-Nielsen,ramirezsheila@allen-landry.org,Cash,Pending
ORD1384,2025-12-26,2025-12-27,CUST951,Jeffrey Hunter,Consumer,PROD6344,Headphones,Electronics,South,Hawaii,West Heather,5,2412,15,10251.0,6235.03,4015.97,7,Yes,20,Gonzalez PLC,jenna09@simmons.com,Credit Card,Cancelled
ORD1385,2024-11-11,2024-11-12,CUST713,Susan Williams,Corporate,PROD2362,Calculator,Office Supplies,South,Montana,South Amanda,10,4846,5,46037.0,32399.76,13637.24,19,No,0,Nunez-Smith,brittanyjones@edwards-bailey.org,Cash,Delivered
ORD1386,2025-05-04,2025-05-11,CUST143,Danielle Nelson,Corporate,PROD8917,Sofa,Furniture,West,Alaska,Ortizhaven,5,3026,5,14373.5,9120.53,5252.97,3,Yes,21,"Fernandez, Collier and Massey",mallory39@sanchez.com,UPI,Delivered
ORD1387,2026-01-20,2026-01-24,CUST786,Lori Murray,Home Office,PROD6084,Calculator,Office Supplies,East,New Hampshire,Melissaside,5,2483,0,12415.0,7843.07,4571.93,44,No,0,"Zamora, Wright and Walker",peggy77@barnett-burgess.com,Cash,Returned
ORD1388,2025-08-20,2025-08-23,CUST369,Grace Harrington,Consumer,PROD9891,Snacks,Grocery,South,Maine,Murillochester,10,797,20,6376.0,4246.82,2129.18,3,Yes,20,Webb-Stewart,xlopez@miller.net,UPI,Pending
ORD1389,2026-01-13,2026-01-18,CUST513,Mindy Collins,Consumer,PROD4385,Snacks,Grocery,North,Nevada,Kennethhaven,7,3822,5,25416.3,19547.79,5868.51,27,No,0,Dunn-Jackson,theresa54@casey.com,UPI,Cancelled
ORD1390,2025-02-08,2025-02-15,CUST800,Keith Perry,Consumer,PROD9722,Juice Pack,Grocery,North,Kansas,Kennethtown,2,3557,0,7114.0,6321.0,793.0,24,No,0,"Hall, Gallegos and Nguyen",shelleysnyder@smith-burns.com,Net Banking,Returned
ORD1391,2026-01-27,2026-01-30,CUST459,Melissa Molina,Home Office,PROD4523,Cooking Oil,Grocery,East,South Carolina,Jennifershire,1,4022,10,3619.8,3002.46,617.34,7,Yes,35,Johnson PLC,meghan85@pearson.net,Net Banking,Delivered
ORD1392,2025-07-13,2025-07-14,CUST440,James Jones,Corporate,PROD8981,Cooking Oil,Grocery,West,Pennsylvania,Elizabethland,8,4141,15,28158.8,23652.66,4506.14,0,Yes,29,"Hayden, Herring and Frost",madison93@davies.net,Credit Card,Returned
ORD1393,2025-06-22,2025-06-24,CUST729,Zachary Watts,Consumer,PROD8919,Calculator,Office Supplies,South,Delaware,New John,6,2437,0,14622.0,11427.31,3194.69,1,Yes,46,Guzman PLC,christopher14@dennis.com,Cash,Pending
ORD1394,2025-05-08,2025-05-14,CUST558,Laura Meyer,Corporate,PROD9202,Cooking Oil,Grocery,West,Oregon,Port Kimberlyview,5,1117,15,4747.25,3569.44,1177.81,8,Yes,22,Smith Group,fcastro@carter-munoz.com,Cash,Cancelled
ORD1395,2024-08-10,2024-08-16,CUST134,Michael Robinson,Consumer,PROD7192,Snacks,Grocery,South,Delaware,Lake Morgan,3,4629,10,12498.3,9491.95,3006.35,38,No,0,Clark-Bowman,summer53@herring.com,Cash,Delivered
ORD1396,2024-10-30,2024-10-31,CUST963,Kristi Farley,Corporate,PROD2831,Dining Table,Furniture,North,Washington,Judyton,1,3814,20,3051.2,2606.97,444.23,17,No,0,Brown Ltd,danielle01@walters.com,UPI,Pending
ORD1397,2025-06-03,2025-06-06,CUST995,Louis Olson,Consumer,PROD6257,Notebook,Office Supplies,West,North Dakota,Brittanyhaven,5,1089,15,4628.25,3685.38,942.87,50,No,0,Robles-Fox,smithdavid@miller.info,Net Banking,Returned
ORD1398,2024-10-21,2024-10-24,CUST815,Benjamin Bryant,Home Office,PROD8433,Calculator,Office Supplies,West,North Dakota,Arroyoberg,8,3770,20,24128.0,17674.77,6453.23,22,No,0,"Reed, Phillips and Baker",zbrooks@nelson.com,Net Banking,Cancelled
ORD1399,2024-10-23,2024-10-24,CUST761,Juan Smith,Home Office,PROD6605,Calculator,Office Supplies,North,West Virginia,East Willie,8,1467,15,9975.6,8415.58,1560.02,42,No,0,Harris-Harris,robynespinoza@clements.com,Cash,Delivered
ORD1400,2025-07-17,2025-07-22,CUST312,Robert Washington,Corporate,PROD8699,Office Chair,Furniture,East,Texas,West Sean,6,2162,10,11674.8,9449.9,2224.9,17,No,0,Arroyo and Sons,trangarrett@vega.com,UPI,Delivered
ORD1401,2025-06-03,2025-06-10,CUST485,Matthew Clark,Corporate,PROD8834,Cooking Oil,Grocery,West,Illinois,New Amandaport,1,3183,20,2546.4,2258.91,287.49,10,No,0,Wagner and Sons,jo64@gibson-mason.com,UPI,Returned
ORD1402,2025-03-16,2025-03-17,CUST605,Jeremiah Dixon,Corporate,PROD4279,Snacks,Grocery,West,Oklahoma,East Sarah,2,1957,0,3914.0,2411.1,1502.9,25,No,0,"Jarvis, Graham and Hodges",evan64@marshall.com,Net Banking,Returned
ORD1403,2024-12-24,2024-12-30,CUST145,Gary Rogers,Consumer,PROD9948,Sofa,Furniture,East,New Mexico,East Yolanda,10,1311,5,12454.5,8083.95,4370.55,48,No,0,Berger Group,campbellstacey@waller.com,Credit Card,Returned
ORD1404,2025-02-14,2025-02-19,CUST532,Ashley Smith,Home Office,PROD9241,Sofa,Furniture,North,California,Lake Karlaville,8,354,0,2832.0,2517.65,314.35,3,Yes,32,Stout LLC,greenxavier@underwood.com,Credit Card,Pending
ORD1405,2024-09-04,2024-09-06,CUST637,Anthony Potts,Corporate,PROD5980,Headphones,Electronics,East,Oregon,Port Johnport,9,985,5,8421.75,5598.74,2823.01,46,No,0,Ramirez and Sons,tina08@shaffer-newton.com,Cash,Returned
ORD1406,2024-11-02,2024-11-04,CUST750,Sheri Dyer DDS,Corporate,PROD8904,Notebook,Office Supplies,West,Wisconsin,Cameronmouth,6,3281,0,19686.0,17129.24,2556.76,26,No,0,"Travis, Price and Schwartz",samuel21@shaw.info,Cash,Cancelled
ORD1407,2025-08-08,2025-08-11,CUST951,Paula Jones,Corporate,PROD5472,Keyboard,Electronics,South,Colorado,Tracyborough,6,1215,20,5832.0,3812.23,2019.77,32,No,0,Banks and Sons,garciafrank@moreno-gonzalez.org,Credit Card,Cancelled
ORD1408,2025-11-16,2025-11-22,CUST430,Kelly Carey,Home Office,PROD8468,Sofa,Furniture,North,Louisiana,West Kimberlytown,7,4316,15,25680.2,18317.46,7362.74,7,Yes,45,Jones Group,boyerterrence@ortiz-choi.org,UPI,Cancelled
ORD1409,2025-06-06,2025-06-08,CUST809,Willie Leonard,Home Office,PROD5998,Juice Pack,Grocery,North,Washington,New Kendrabury,1,4651,20,3720.8,2315.37,1405.43,39,No,0,"Drake, Lewis and Powers",andrew13@horton.com,Net Banking,Returned
ORD1410,2026-03-02,2026-03-06,CUST616,Jaclyn Ruiz,Consumer,PROD8657,Bookshelf,Furniture,West,Hawaii,South Melissaberg,6,4285,10,23139.0,18572.93,4566.07,38,No,0,Mcconnell Group,meghan45@browning-parker.com,Credit Card,Delivered
ORD1411,2024-08-06,2024-08-13,CUST398,Jonathon Graves,Consumer,PROD3933,Cooking Oil,Grocery,West,Maryland,Watkinsfurt,9,3306,20,23803.2,16089.69,7713.51,41,No,0,"Peterson, Vance and David",ucook@davis-sanders.com,Cash,Pending
ORD1412,2025-08-09,2025-08-15,CUST597,Curtis Rodriguez,Home Office,PROD2450,Bookshelf,Furniture,South,Wisconsin,Gallegosborough,9,700,10,5670.0,4475.44,1194.56,10,No,0,Perez-Palmer,bryanvazquez@wilson-cox.com,Credit Card,Pending
ORD1413,2025-03-07,2025-03-14,CUST748,Jeffrey Garcia,Home Office,PROD4452,Notebook,Office Supplies,South,Oregon,Brandonbury,7,3213,10,20241.9,16690.09,3551.81,19,No,0,"Cunningham, Ramirez and Smith",nathaniel12@thompson.com,Cash,Pending
ORD1414,2024-10-01,2024-10-05,CUST530,Joseph White,Consumer,PROD4922,Stapler,Office Supplies,North,Virginia,Wrightfort,8,2815,10,20268.0,14975.74,5292.26,19,No,0,Clark Inc,benjaminbradshaw@hernandez.net,Credit Card,Cancelled
ORD1415,2024-09-05,2024-09-12,CUST549,Travis Torres,Corporate,PROD4508,Headphones,Electronics,South,Arizona,Lake Bradley,6,3588,10,19375.2,12345.46,7029.74,32,No,0,"Mora, Byrd and Blair",allison23@long-reese.com,Cash,Returned
ORD1416,2025-01-13,2025-01-17,CUST883,William Evans,Consumer,PROD2099,Headphones,Electronics,North,Indiana,Port Gavin,6,4579,15,23352.9,15194.68,8158.22,27,No,0,Thompson and Sons,jesse65@vincent.net,UPI,Cancelled
ORD1417,2024-11-14,2024-11-20,CUST352,Dorothy Johnson,Corporate,PROD9407,Dining Table,Furniture,North,Kansas,Paulborough,5,1288,10,5796.0,5158.55,637.45,9,Yes,45,"Smith, Peterson and Johnson",dylanadkins@garrison.com,UPI,Returned
ORD1418,2025-06-23,2025-06-27,CUST125,Eric Martin,Home Office,PROD9487,Mouse,Electronics,East,Texas,Jessicaland,10,674,5,6403.0,5422.34,980.66,30,No,0,Sherman Inc,pgardner@howard.biz,UPI,Cancelled
ORD1419,2026-02-17,2026-02-19,CUST434,Lisa Dunn,Corporate,PROD1695,Keyboard,Electronics,East,Wisconsin,Christopherfurt,4,2247,15,7639.8,6727.96,911.84,38,No,0,"Nelson, Morgan and Jones",christianfarmer@andrade.com,Credit Card,Cancelled
ORD1420,2026-02-26,2026-02-27,CUST212,Katie Gonzalez,Home Office,PROD7339,Cooking Oil,Grocery,West,Maryland,Johnfort,1,1351,0,1351.0,1054.35,296.65,27,No,0,Bailey-Brown,alexander43@ramirez.info,Cash,Pending
ORD1421,2024-12-20,2024-12-25,CUST629,Grant Jackson,Corporate,PROD1136,Cooking Oil,Grocery,North,Pennsylvania,Port Davidstad,7,349,5,2320.85,1906.63,414.22,40,No,0,Hughes and Sons,harveydana@taylor.com,UPI,Returned
ORD1422,2024-06-04,2024-06-07,CUST664,Molly Herman,Home Office,PROD1647,Dining Table,Furniture,West,Idaho,East Jimmybury,1,989,10,890.1,629.55,260.55,34,No,0,Turner LLC,lisalambert@ward.net,Net Banking,Returned
ORD1423,2025-03-02,2025-03-04,CUST105,Mary Smith,Consumer,PROD8812,Sofa,Furniture,West,Mississippi,Jerryland,1,571,10,513.9,386.23,127.67,47,No,0,Hanna and Sons,philip12@perez-ramos.net,Net Banking,Delivered
ORD1424,2024-08-02,2024-08-09,CUST710,Anthony Miller,Corporate,PROD2313,Pen,Office Supplies,West,Maryland,Nancybury,1,3782,15,3214.7,2329.8,884.9,37,No,0,"Dennis, Elliott and Evans",paul58@ramirez.com,Net Banking,Delivered
ORD1425,2024-06-24,2024-06-28,CUST353,Stacey Proctor,Consumer,PROD5812,Keyboard,Electronics,West,Kansas,New Aaron,5,2744,15,11662.0,8353.04,3308.96,37,No,0,Bell-Higgins,michellestone@beltran.org,Net Banking,Delivered
ORD1426,2025-09-14,2025-09-18,CUST363,Kevin Thomas,Home Office,PROD7005,Monitor,Electronics,South,Maine,New Alexisborough,10,2466,10,22194.0,14036.71,8157.29,10,No,0,Perez-Simmons,lancemcmillan@blackwell-thomas.com,Cash,Pending
ORD1427,2026-01-20,2026-01-23,CUST171,Donna Carlson,Home Office,PROD6675,File Folder,Office Supplies,North,Nebraska,East Kennethland,4,4095,15,13923.0,10147.44,3775.56,44,No,0,Allen-Pham,hamiltonsteven@johnson.info,Net Banking,Pending
ORD1428,2025-02-25,2025-02-26,CUST313,Aaron Benjamin,Corporate,PROD4813,Rice Bag,Grocery,South,Nevada,New Jason,1,1884,0,1884.0,1661.44,222.56,14,No,0,"Rubio, Smith and Yoder",matthewfrost@pierce.com,Cash,Returned
ORD1429,2024-07-14,2024-07-19,CUST689,Jimmy Fernandez,Consumer,PROD4186,Calculator,Office Supplies,West,Mississippi,Rodriguezport,7,3050,5,20282.5,13410.5,6872.0,11,No,0,Estrada-Ewing,mistyyang@patterson-maddox.info,Credit Card,Pending
ORD1430,2025-01-25,2025-01-29,CUST644,Aaron Beck,Home Office,PROD9619,Pen,Office Supplies,South,Idaho,Lisaberg,10,1553,0,15530.0,10196.53,5333.47,38,No,0,"Burgess, Nash and Le",johnsongloria@adams-jenkins.com,Credit Card,Delivered
ORD1431,2024-11-06,2024-11-12,CUST755,Stephanie Mills,Consumer,PROD7148,Cooking Oil,Grocery,North,Arizona,Port Hayley,6,4745,10,25623.0,16831.62,8791.38,6,Yes,40,Velasquez LLC,amy66@brown.biz,UPI,Cancelled
ORD1432,2024-08-20,2024-08-24,CUST351,Jay Tran,Consumer,PROD4331,Calculator,Office Supplies,South,Hawaii,Port Michaelview,7,4973,0,34811.0,22235.45,12575.55,3,Yes,41,"Gomez, Miller and Mahoney",christinebrown@robinson-james.biz,Net Banking,Delivered
ORD1433,2025-02-23,2025-02-25,CUST779,Shawn Bray,Consumer,PROD2682,Monitor,Electronics,West,West Virginia,Charlestown,8,3862,20,24716.8,18997.16,5719.64,17,No,0,Lamb-Shaw,joannejohnson@callahan.com,Credit Card,Cancelled
ORD1434,2025-12-29,2025-12-31,CUST775,Tina Harris,Corporate,PROD8865,Pen,Office Supplies,East,North Carolina,East Tiffany,2,4950,15,8415.0,5444.65,2970.35,18,No,0,Johnson Ltd,lopezeric@riley.info,Net Banking,Pending
ORD1435,2024-06-13,2024-06-20,CUST489,Jamie Byrd,Corporate,PROD2257,File Folder,Office Supplies,West,New Jersey,Welchton,5,4973,20,19892.0,17160.93,2731.07,4,Yes,37,Warren-Ward,jefferycosta@sullivan.com,Cash,Returned
ORD1436,2024-05-07,2024-05-11,CUST896,Allison Sampson,Home Office,PROD2456,Headphones,Electronics,West,North Dakota,Courtneymouth,2,3275,10,5895.0,5005.34,889.66,15,No,0,Martinez-Huynh,pwilkinson@smith.org,Cash,Pending
ORD1437,2024-05-07,2024-05-14,CUST379,Rebecca Jones,Corporate,PROD8872,Dining Table,Furniture,East,Minnesota,Lake Lucas,1,3878,15,3296.3,2161.57,1134.73,8,Yes,23,Clark-Hill,melissadavis@olson-smith.com,Cash,Cancelled
